Governing Law,BLACKBOXSTOCKSINC_08_05_2014-EX-10.1-DISTRIBUTOR AGREEMENT.PDF,This Agreement shall be governed by the laws of the State of Texas. (Page 5),
Governing Law,ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF,This Agreement shall be governed by  construed in accordance with the laws of Ontario  Canada. (Page 13),
Governing Law,ETELOS INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT.PDF,This Agreement will be governed by the laws of California  without reference to conflicts of laws. (Page 8),
Governing Law,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF,This Agreement will be governed by and interpreted in      accordance with the local laws of the State of Washington  U.S.A.  without      regard to its conflicts of law provisions and not including the provisions      of the 1980 U.N. Convention in Contracts for the International Sale of      Goods. (Page 11),
Governing Law,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of the State of Connecticut  U.S.A. without regard to its conflict of taws provision. (Page 8),
Governing Law,LEGACYTECHNOLOGYHOLDINGS INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT.PDF,This Agreement is deemed to have been entered into  in the State          of Colorado   and its  interpretation   construction   and the remedies          for its  enforcement  or breach  are to be applied  pursuant  to and in          accordance with the laws of the State of Colorado. (Page 3),
Governing Law,LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT.PDF,This Agreement shall be governed by and interpreted in accordance with the laws of the State of New York  USA without regard to conflict of  laws principles. (Page 7),
Governing Law,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT.PDF,This Agreement is to be construed according to the laws          of the State of Illinois. (Page 10),
Governing Law,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT.PDF,The validity  construction  and performance of this Agreement shall be governed by and interpreted in accordance with the laws of the People's Republic of China. (Page 7),
Governing Law,NANOPHASETECHNOLOGIESCORP_11_01_2005-EX-99.1-DISTRIBUTOR AGREEMENT.PDF,"This Agreement shall be governed by and interpreted under and in accordance with the laws of the State of Delaware without regard to principles of conflicts of laws. (Page 10)

This agreement shall be governed by and subject to the internal laws (exclusive of the conflicts of law provisions) and decisions of the courts of the State of Illinois (Page 15)",
Governing Law,OPTIMIZEDTRANSPORTATIONMANAGEMENT INC_07_26_2000-EX-6.6-DISTRIBUTOR AGREEMENT.PDF,This Agreement shall be interpreted and governed by the laws of the State of Texas. Comware agrees to submit to the jurisdiction of the State of Texas  Bexar County  USA. (Page 3),
Governing Law,VISIUMTECHNOLOGIES INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.PDF,This Agreement  its interpretation and construction  and the remedies for its enforcement or breach are to be applied in accordance with the laws of the State of New Jersey. (Page 7),
Governing Law,ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.PDF,The validity  construction and performance of this Agreement shall be governed by the laws of the State of Texas  not including any of its conflicts of law rules that would direct or refer to the laws of another jurisdiction. (Page 17),
Governing Law,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT.PDF,This contract shall be governed by and construed in accordance with the laws of the State of Texas  excluding any binding conflict of laws rule which might refer such construction to the laws of another state. (Page 3),
Governing Law,MARTINMIDSTREAMPARTNERSLP_01_23_2004-EX-10.3-TRANSPORTATION SERVICES AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of the State of Texas. (Page 2),
Governing Law,ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.PDF,This Agreement shall be governed and construed according to the laws of the State of Kansas. (Page 10),
Governing Law,AMBASSADOREYEWEARGROUPINC_11_17_1997-EX-10.28-ENDORSEMENT AGREEMENT.PDF,This Agreement shall be governed by and       construed in accordance with the laws of the State of California without       regard to conflict of law principles. (Page 7),
Governing Law,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT.PDF,This Agreement has been made in the State of California and shall be governed by and construed in accordance with the laws thereof without regard to principles of conflicts of laws. (Page 3),
Governing Law,MARSHALLHOLDINGSINTERNATIONAL INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT.PDF,This Agreement was negotiated and is being contracted <omitted> for in Nevada  and shall be governed by the laws of the State of           Nevada  and the United States of America  notwithstanding any           conflict-of-law provision to the contrary. (Page 3),
Governing Law,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT.PDF,"Except to the extent preempted by Employee Retirement Income Security Act of 1974  as amended (""ERISA"")  all rights hereunder shall be governed by and construed in accordance with the laws of the State of New York without regard to its rules governing conflicts of laws  or the rules of any other jurisdiction which would cause the laws of any


jurisdiction other than the State of New York to apply. (Pages 2-3)",
Governing Law,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT.PDF,This agreement shall be governed by  and its provisions enforced in accordance with  the laws of the State of Ohio  without regard to its principals of conflicts of laws. (Page 4),
Governing Law,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT.PDF,This Agreement shall be construed and enforced in            accordance with  and governed by the laws of the State of Colorado           without regard to conflicts of laws principles. (Page 2),
Governing Law,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of the Commonwealth of Virginia applicable to contracts entered into and wholly to be performed within the Commonwealth of Virginia and  in the event of any litigation arising out of this Agreement  venue shall be the Commonwealth of Virginia. (Page 6),
Governing Law,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT.PDF,This Agreement shall be governed and construed according to the law of Tennessee. (Page 5),
Governing Law,Array BioPharma Inc. - LICENSE  DEVELOPMENT AND COMMERCIALIZATION AGREEMENT.PDF,This Agreement and all questions regarding its validity or interpretation  or the breach or performance of this Agreement  shall be governed by  and construed and enforced in accordance with  the laws of the State of New York  United States  without reference to conflict of law principles. (Page 98),
Governing Law,Microgenics Corporation - Collaborative Development and Commercialization Agreement.PDF,This Agreement is subject to and governed by the laws of the State of Delaware  U.S.A. (without regard to conflict of law principles). (Page 34),
Governing Law,WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT.PDF,"THIS AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE INTERNAL LAWS OF THE STATE OF NEW YORK APPLICABLE TO AGREEMENTS MADE AND TO BE PERFORMED ENTIRELY WITHIN SUCH STATE  WITHOUT REGARD TO THE CONFLICTS OF LAW PRINCIPLES OF SUCH STATE OTHER THAN SECTIONS 5-1401 OF THE NEW YORK GENERAL


OBLIGATIONS LAW. (Pages 5-6)",
Governing Law,TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.PDF,This Agreement and all matters pertaining hereto shall be governed by and construed under the laws of the State of Louisiana  except to the extent that the conflict of law rules of said state would require that the laws of another state would govern its validity  construction  or interpretation. (Page 11),
Governing Law,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT.PDF,This Agreement takes effect upon its acceptance and execution by AIRSOPURE in the State of Texas  and shall be interpreted and construed under the laws of the State of Texas. (Page 12),
Governing Law,HOSPITALITYINVESTORSTRUST INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT.PDF,The Parties agree that  except to the extent governed by the United States Trademark Act of 1946 (Lanham Act; 15 U.S.C.  lj 1050 et seq.)  as amended  this Agreement will be governed by the laws of the State of New York without recourse to New York choice of law or conflicts of law principles. (Page 30),
Governing Law,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT.PDF,This Agreement shall become valid when executed  and  accepted  by BKC in  Miami   Florida;  it shall be  governed  and construed under and in accordance with the laws of the State of Florida; U.S.A.; provided   however   that since the Franchisee is a corporation formed under the laws of the  Republic  of  Poland  which is not doing  business  in the State of Florida  the Florida Franchise Act  Florida Statutes Section 817.416(1971) shall not apply to this Agreement. (Page 23),
Governing Law,GOOSEHEADINSURANCE INC_04_02_2018-EX-10.6-Franchise Agreement.PDF,"This Agreement will be interpreted and construed exclusively under the laws of the State of Texas  which laws will prevail in the event of any conflict of law (without regard to  and without giving effect to  the application of Texas choice-of-law rules); provided  however  that if the covenants in Section 19 of this Agreement would not be enforced as written under 

Page 55 of 80


Texas law  then the parties agree that those covenants will instead be interpreted and construed under the laws of the state in which the Franchised Business is located. (Pages 57-58)

The Franchise Agreement requires application of the laws of the State of Texas. (Page 84)",
Governing Law,JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT.PDF,Except to the extent governed by the United States Trademark Act of 1946 (Lanham Act  15 U.S.C. §§ 1051  et seq.) and except that all issues relating to arbitrability or the enforcement or interpretation of the agreement to arbitrate set forth in Section 17.9 which will be governed by the United States Arbitration Act (9 U.S.C. § 1  et seq.) and the federal common law relating to arbitration  this Agreement and the Franchise will be governed by the internal laws of the State of Arizona (without reference to its choice of law and conflict of law rules)  except that the provisions of any Arizona law relating to the offer and sale of business opportunities or franchises or governing the relationship of a franchisor and its franchisees will not apply unless their jurisdictional requirements are met independently without reference to this Paragraph. (Page 51),
Governing Law,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT.PDF,This Agreement shall be governed and construed and enforced in accordance with the laws of the State of New York applicable to contracts made and to be performed exclusively in that State without giving effect to the principles of conflict of laws. (Page 4),
Governing Law,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement.PDF,This Agreement will be governed by the substantive laws of the State of New York  without regard for its conflict of laws provisions. (Page 7),
Governing Law,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT.PDF,This Agreement will be governed and interpreted according to the laws           of the State of California  without reference to principles of           conflicts of laws. (Page 6),
Governing Law,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT.PDF,This Agreement shall be governed  construed and interpreted in accordance with the laws of the State of California (without respect to principles of conflicts of law). (Page 6),
Governing Law,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT.PDF,All questions regarding the validity  interpretation  performance and enforcement of the provisions of this Agreement shall be governed by the laws of the state of New York. (Page 2),
Governing Law,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT.PDF,This Agreement shall be governed by         the laws of the State of California  USA  excluding conflict of laws         provisions and excluding the 1980 United Nations Convention on Contracts         for the International Sale of Goods. (Page 9),
Governing Law,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT.PDF,"This Agreement shall be governed by          the laws of the State of California  USA  excluding conflict of laws          provisions and excluding the 1980 United Nations Convention on          Contracts for the International Sale of Goods. (Page 13)

This Agreement shall be governed by and construed in                       accordance with the laws of the State of New York without                       reference to its conflict or choice of law rules or                       principles. (Page 28)",
Governing Law,ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement .PDF,This Agreement shall be governed by and construed under the laws of Hong Kong without regard to choice of laws principles. (Page 16),
Governing Law,Magenta Therapeutics  Inc. - Master Development and Manufacturing Agreement.PDF,This Agreement will be construed and interpreted and its performance governed by the laws of the State of New York  without giving effect to its conflict of laws principles. (Page 19),
Governing Law,Sonos  Inc. - Manufacturing Agreement .PDF,This Agreement shall be governed by the law of California  U.S.A. and the arbitrators shall apply California law to the merits of any dispute or claim  without reference to conflict of law principles. (Page 25),
Governing Law,VAPOTHERM  INC. - Manufacturing and Supply Agreement.PDF,This Agreement is governed by the laws of the State of New York without giving effect to principles of conflict of laws. (Page 25),
Governing Law,ON2TECHNOLOGIES INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of the State of New York  without giving effect to any choice of law or conflict of law provision or rule whether such provision or rule is that of the State of New York or any other jurisdiction. (Page 6),
Governing Law,PRIMEENERGYRESOURCESCORP_04_02_2007-EX-10.28-COMPLETION AND LIQUIDITY MAINTENANCE AGREEMENT.PDF,This Agreement shad be deemed a contract made under and shall be construed in accordance with and governed by the laws ofthe State ofTexas  and that actions arising out ofthis Agreement may be litigated in courts having situs in Harris County  Texas. (Page 2),
Governing Law,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by  construed  and enforced in accordance with the laws of the State of Texas  without regard to choice of  law principles that would require the application of the laws of any other jurisdiction. (Page 26),
Governing Law,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of New York  without giving effect to the principles of conflict of laws. (Page 4),
Governing Law,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Accordingly  the parties agree that  the validity  interpretation and legal effect of this Agreement shall be governed by the internal laws of the State of New York  U.S.A.  applicable to  contracts entered in and performed entirely within the State of New York  U.S.A. without regard to any conflict of law principles. (Page 18),
Governing Law,SPARKLINGSPRINGWATERHOLDINGSLTD_07_03_2002-EX-10.13-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by the laws of Nova Scotia and the laws of Canada applicable in Nova Scotia. (Page 6),
Governing Law,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by and construed in all respects in accordance with the law of England and Wales and both parties  submit to the exclusive jurisdiction of the English Courts. (Page 26),
Governing Law,SPIENERGYCO LTD_03_09_2011-EX-99.5-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,This Agreement will be governed by the laws of the State of California  without <omitted> giving effect to the conflicts of laws principles thereof. (Pages 6-7),
Governing Law,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT.PDF,The  construction   interpretation  and  performance  of this Agreement          shall be governed by the laws of Switzerland   except for its conflicts          of law principles. (Page 25),
Governing Law,SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT.PDF,THE VALIDITY  CONSTRUCTION AND ENFORCEABILITY OF THIS AGREEMENT SHALL BE GOVERNED BY THE LAWS OF THE STATE OF MINNESOTA  WITHOUT GIVING EFFECT TO CONFLICT OF LAWS PRINCIPLES THEREOF. (Page 4),
Governing Law,SUMMAFOURINC_06_19_1998-EX-10.3-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by and interpreted in accordance within the laws of the State of New York without reference to conflicts of laws provisions. (Page 8),
Governing Law,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT.PDF,This AGREEMENT shall be governed by and construed under the   Laws of the Republic of South Africa. (Page 36),
Governing Law,TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT.PDF,This Agreement shall be interpreted in accordance with the                   laws of the State of Indiana. (Page 4),
Governing Law,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT.PDF,THIS AGREEMENT AND THE RIGHTS AND OBLIGATIONS OF THE PARTIES HEREUNDER SHALL BE CONSTRUED ACCORDING TO AND GOVERNED BY THE SUBSTANTIVE LAWS OF THE STATE OF DELAWARE  EXCLUDING ITS CONFLICTS OF LAWS PRINCIPLES TO THE EXTENT SUCH PRINCIPLES WOULD LEAD TO THE APPLICATION OF A SUBSTANTIVE LAW OTHER THAN THE LAW OF THE STATE OF DELAWARE. (Page 6),
Governing Law,VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of New York  without giving effect to the principles of conflict of laws. (Page 5),
Governing Law,VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT.PDF,This Agreement shall be governed by  construed  and enforced in accordance with the laws of the State of Delaware  without regard to choice of law principles that would require the application of the laws of any other jurisdiction. (Page 20),
Governing Law,VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.PDF,This Agreement and performance under this Agreement shall be governed by the laws of the United States of America and of the Commonwealth of Pennsylvania as applied to agreements entered into and to be performed entirely within Pennsylvania between Pennsylvania residents  excluding its conflicts of law provisions. (Page 11),
Governing Law,GWG HOLDINGS  INC. - ORDERLY MARKETING AGREEMENT.PDF,This OMA  and all claims or causes of action (whether in contract or tort) that may be based upon  arise out of or relate to this OMA or the negotiation  execution or performance of this OMA (including any claim or cause of action based upon  arising out of or related to any representation or warranty made in or in connection with this OMA)  will be construed in accordance with and governed by the law of the State of New York without regard to principles of conflicts of laws that would result in the application of the law of any other jurisdiction. (Page 6),
Governing Law,HEMISPHERX - Sales  Marketing  Distribution  and Supply Agreement.PDF,This Agreement and the transactions contemplated herein shall be governed by  and construed in accordance with  the laws of the State of Delaware  USA and disputes  if not resolved by the Parties  will be settled by binding arbitration in and under the rules of arbitration in London  England. (Page 10),
Governing Law,Monsanto Company - SECOND A&R EXCLUSIVE AGENCY AND MARKETING AGREEMENT .PDF,The validity  interpretation and performance of this Agreement and any dispute connected with this Agreement will be governed by and determined in accordance with the statutory  regulatory and decisional law of the State of Delaware (exclusive of such state’s choice of laws or conflicts of laws rules) and  to the extent applicable  the federal statutory  regulatory and decisional law of the United States. (Page 63),
Governing Law,LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with Swiss law. (Page 9),
Governing Law,Loop Industries  Inc. - Marketing Agreement.PDF,This Agreement shall be governed by and interpreted in accordance with the laws of the State of Delaware  United States of America  without reference to conflict-of-laws principles. (Page 10),
Governing Law,NUVEEN - REMARKETING AGREEMENT.PDF,This Agreement shall be construed in accordance with and governed by the laws of the State of New York  except Section 25 below  which shall be construed in accordance with and governed by the laws of the Commonwealth of Massachusetts  <omitted> in each case without regard to conflict of laws principles that would require the application of the laws of another jurisdiction. (Pages 16-17),
Governing Law,MetLife  Inc. - Remarketing Agreement.PDF,THIS REMARKETING AGREEMENT AND THE PRICING AGREEMENT SHALL BE GOVERNED BY AND CONSTRUED IN ACCORDANCE WITH THE LAWS OF THE STATE OF NEW YORK  WITHOUT REGARD TO PRINCIPLES OF CONFLICTS OF LAW TO THE EXTENT THAT SUCH PRINCIPLES WOULD REQUIRE OR PERMIT THE APPLICATION OF LAWS OF ANOTHER JURISDICTION. (Page 31),
Governing Law,PACIRA PHARMACEUTICALS  INC. - A&R STRATEGIC LICENSING  DISTRIBUTION AND MARKETING AGREEMENT .PDF,This Agreement and the relationship between the Parties shall be governed by  and interpreted in accordance with New  York law without regard to provisions related to conflicts of laws  and  except as provided in Section 21.2 above  the Parties agree to submit  any dispute to the exclusive jurisdiction of the federal and state courts sitting in New York. (Page 66),
Governing Law,Principal Life Insurance Company - Broker Dealer Marketing and Servicing Agreement .PDF,This Agreement shall be governed by and construed in accordance with the laws of the State of Iowa. (Page 6),
Governing Law,Reinsurance Group of America  Incorporated - A&R REMARKETING  AGREEMENT.PDF,This Agreement shall be governed by  and construed in accordance with  the laws of the State of New York. (Page 28),
Governing Law,SightLife Surgical  Inc. - STRATEGIC SALES & MARKETING AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of the State of California  excluding  the choice of law rules  and the parties hereby agree to submit to the jurisdiction and venue of the State and Federal courts  of the State of California  and agree that the State and Federal courts of the State of California shall be the exclusive forum for the resolution of all disputes related to or arising out of this Agreement. (Page 5),
Governing Law,Zounds Hearing  Inc. - MANUFACTURING DESIGN MARKETING AGREEMENT.PDF,The Parties agree that this Agreement shall be governed by and construed in accordance with the laws of the State of Arizona without regard to conflicts of law provisions thereof or any other applicable law and that exclusive venue shall be in the federal or state courts located in Maricopa County  Arizona. (Page 8),
Governing Law,NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT.PDF,This Agreement and its interpretation shall be governed by the laws of the United States and  to the extent not inconsistent therewith  by the laws of the Commonwealth of Kentucky without regard to conflicts of laws rules. (Page 6),
Governing Law,PACIFICSYSTEMSCONTROLTECHNOLOGYINC_08_24_2000-EX-10.53-SPONSORSHIP AGREEMENT.PDF,This Agreement shall be governed by  and construed and enforced in accordance with  the laws of the State of California and the laws of Hong Kong. (Page 1),
Governing Law,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT.PDF,This Agreement shall be            ------------------------------------- governed by and construed in accordance with the substantive laws of the State  of North Carolina. (Page 3),
Governing Law,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT.PDF,This Agreement will be governed by and  construed in accordance with the laws of the State of   California  notwithstanding the actual state or country of                   residence or incorporation of NetGrocer. (Page 8),
Governing Law,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT.PDF,"This  Agreement is governed by  and will be construed in  accordance  with   the laws of British Columbia  Canada. (Page 2)

This Agreement  will be governed by the law of British  Columbia and the parties attorn to the  non-exclusive  jurisdiction of the courts of British Columbia for the resolution of all disputes arising in connection with this Agreement. (Page 8)",
Governing Law,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT.PDF,This Agreement shall be interpreted and enforced according to the laws of the State of California without regard to principles of conflict of laws. (Page 9),
Governing Law,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT.PDF,This Agreement shall be governed by and construed in accordance with the laws of the State of California without reference to conflict of law principles thereof. (Page 2),
Governing Law,VNUE INC_07_10_2015-EX-10.1-SPONSORSHIP AGREEMENT.PDF,This Agreement is to be governed and construed according to the laws of the State of California without regard to conflicts of law. (Page 8),
Governing Law,ADIANUTRITION INC_04_01_2005-EX-10.D2-RESELLER AGREEMENT.PDF,This Agreement shall be governed by and construed under the laws of the State of California  excluding conflict of laws provisions and excluding the 1980 United Nations Convention on Contracts for the International Sale of Goods. (Page 5),
Governing Law,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT.PDF,This Agreement shall be governed by the laws of the province of Ontario  Canada  without regard to its conflict of laws principles. (Page 6),
Governing Law,WORLDWIDESTRATEGIESINC_11_02_2005-EX-10-RESELLER AGREEMENT.PDF,THIS AGREEMENT SHALL BE GOVERNED BY  AND  CONSTRUED IN ACCORDANCE WITH  THE LAWS OF THE STATE OF COLORADO  UNITED STATES  WITHOUT REGARD TO ITS PRINCIPLES REGARDING CONFLICT OF LAWS. (Page 15),
Governing Law,BELLRINGBRANDS INC_02_07_2020-EX-10.18-MASTER SUPPLY AGREEMENT.PDF,This Agreement will be governed by the laws of the State of Delaware without regard to its conflicts of law principles. (Page 10),
Governing Law,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT.PDF,This Agreement shall be governed by  and construed in accordance with  the laws of the State of New York  without reference to any principles of conflicts of law thereof. (Page 21),
Governing Law,INTERSECTENT INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT.PDF,This Agreement is to be governed by and construed in accordance with the laws of the State of New York  United States  notwithstanding any conflict of law provisions to the contrary. (Page 9),
Governing Law,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT.PDF,The laws of the Federal Republic of Germany shall apply to the Agreement and any legal relations thereof  especially any purchase order  between Cremer and Ultragenyx shall be governed by that law. (Page 5),
Governing Law,VAXCYTE INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT.PDF,This Supply Agreement shall be governed by  and construed and enforced in accordance with  the laws of the State of California  without regard to any conflict of laws rules to the contrary. (Page 29),
Governing Law,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.PDF,This Agreement  and all claims arising under or in connection therewith  shall be governed by and interpreted in accordance with the substantive laws of the State of New York  without regard to conflict of law principles thereof. (Page 33),
Governing Law,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT - Escrow Agreement.pdf,This Agreement shall be governed by and construed in accordance with  the laws of England and Wales. (Page 8),
Governing Law,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT (1).pdf,The parties hereby agree that this Agreement shall be construed in   accordance with English law. (Page 14),
Governing Law,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT (1).pdf,This Development Agreement shall be governed by and construed in accordance with the laws of the State of Minnesota   United States of America  disregarding its conflicts of law rules. (Page 11),
Governing Law,KUBIENT INC_07_02_2020-EX-10.14-MASTER SERVICES AGREEMENT_Part1.pdf,This Agreement is governed in all respects by the laws of the State of Delaware without giving effect to its conflict of laws principles. (Page 4),
Insurance,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement.pdf,"MusclePharm shall  throughout the Term of the Agreement and for a period of not less than four years thereafter  obtain and maintain at its own cost and expense from a qualified insurance company licensed to do business in California and New York  a commercial general liability insurance policy including coverage for contractual liability (applying to the terms and conditions of this agreement)  product liability  personal injury liability  and advertiser's liability  in a form approved by the AS Parties  in the amount of at least Five Million Dollars (US$5 000 000) per occurrence naming the AS Parties (for the avoidance of doubt  specifically including each of Lender  Endorser  and Fitness) as additional named insureds (Page 25)

Without limiting the generality of the foregoing  such policy shall provide protection against any and all claims  demands  and causes of action arising out of any defects or failure to perform  alleged or otherwise  of the Products and Licensed Products or any material used in connection therewith or any use thereof. (Page 25)

The policy shall provide for ten (10) days notice to the AS Parties from the insurer by Registered or Certified Mail  return receipt requested  in the event of any modification  cancellation  or termination thereof. (Page 25)

MusclePharm agrees to furnish the AS Parties a certificate of insurance evidencing same within thirty (30) days after execution of this Agreement and  in no event  shall MusclePharm manufacture  distribute  advertise  or sell the Licensed Products prior to receipt by the AS Parties of such evidence of insurance. (Page 25)

MusclePharm shall be responsible to provide for any appearances pursuant to this Agreement by Endorser appropriate certificates of insurance with coverage limits of at least Five Million Dollars (US$5 000 000) per occurrence endorsed to name the AS Parties as additional named insureds with respect to claims arising out of appearances by Endorser. (Page 25)

MusclePharm shall be responsible to pay the deductible under any such insurance policies with respect to any claims made under such policies. (Page 25)",
Insurance,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement.pdf,"At all times from the first commercial sale of any Product(s) or after the Effective Date through the date which is five (5) years after the final sale of such Product(s)  the Parties will maintain general liability insurance in amounts that are reasonable and customary in the pharmaceutical industry  provided in no event shall the general liability insurance amounts be less than five million dollars ($5 000 000) per occurrence and ten million dollars ($10 000 000) in the aggregate limit of liability per year. (Page 11)

The Parties shall provide written proof of such insurance to each other upon request. (Page 11)",
Insurance,FuseMedicalInc_20190321_10-K_EX-10.43_11575454_EX-10.43_Distributor Agreement.pdf,"The Supplier shall add the distributor to their current insurance certificate. (Page 9)

During the Term  the Supplier shall maintain product liability insurance with a reputable insurer of no less than AU$10 million for any one occurrence for any and all liability (however arising) for a claim that the Products are faulty or defective. (Page 9)",
Insurance,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement.pdf,During the Term  Franchisee shall maintain policies of insurance as may be requested by Franchisor  subject to applicable law  in relation to the Smaaash Centres. (Page 6),
